,Facebook Id,text,label
29473,169252986456497,"Local Government Minister, Rafael Magyezi has spoken out on his decision not to stand as Member of Parliament representing Igara West #NTVNews #UGDecides2021",
29477,274577061337,We was robbed by The Thief!,
29485,274577061337,"Just some peanuts, no big deal for the duo!",
29493,105583497196,Tourism stakeholders ask government to reopen airport https://bit.ly/2DFbkPr:=:https://www.monitor.co.ug/Business/Finance/Tourism-stakeholders-ask-government-to-reopen-airport/688608-5604280-ai85p8/index.html #MonitorUpdates,
29495,274577061337,"Song after Song.... Mzee Museveni Bazukulu bona bagenze.... The New Generation Youths do not like your language of fire, bullets, death, tear gas, poverty, lack of education and medicine... The are learning the New Language which you can no longer provide - the language of Music... The Music of liberation from your fire... your bullets... your tear gas... your empoverishment... Your failure to provide education... medicine... It time for Song after Song.... until Freedom Cometh! The Struggle Continues",
29506,274577061337,Like the page 👇 👇,
29508,169252986456497,Workers contributing to the National Social Security Fund (NSSF) will have 20% mid-term access to their benefits if Parliament adopts the recommendations of the Joint Committee that has processed the NSSF Amendment Bill #NTVNews,
29528,274577061337,"**MUMPE KUMAGEZI: Okuva Taata wange we yafa, mbadde nga negatta ne maama wange anzaala Mukwaano** ",
29534,1681786142107330,Hahahaha 😄😆😆,
29543,169252986456497,Leaders from various political groups have expressed mixed reactions on a just-released Opinion poll that shows President Yoweri Museveni would have led the race with 47% of the vote if Presidential elections had been held in March #NTVNews #UGDecides2021,
29551,274577061337,FORMER WWE STAR MARTY JANNETTY CLAIMS HE MADE HIS SEX ATTACKER DISAPPEAR 48 YEARS AGO WHEN HE WAS 13 YEARS OLD. Teddy Ayo,
29555,105583497196,What to do before changing a roof #MonitorUpdates,
29570,1486116641609917,Great ! Also handle against insects.,
29588,169252986456497,"The leader of the National Unity Platform, Robert Kyagulanyi has been identified as the leading choice for President in the event that President Yoweri Museveni does not run for re-election in 2021 #NTVNews #UGDecides2021",
29603,274577061337,#Museveni: #corrupt officials have infiltrated #Anticorruption institutions Museveni : We are using bureaucractic methods to fight corruption. The enemy has blocked the nose of institutions. We therefore need to......read more.... http://newz.ug/museveni-corrupt-officials-have-infiltrated-anti-corruption-institutions/,
29606,105583497196,What you can do to revive a struggling garden #MonitorUpdates,
29607,1681786142107330,man u vs Lask linz live stream,
29617,274577061337,🤣🤣🤣🤣🤣🤣,
29637,105583497196,Museveni directs Works officials to back off SGR https://bit.ly/2ETEsDs:=:https://www.monitor.co.ug/News/National/Museveni-directs-Works-officials-to-back-off-SGR/688334-5604356-3wui5mz/index.html #MonitorUpdates,
29656,274577061337,Bizonto Comedy Official just on salary this time just giving examples in #ugandaisamovie this episode will not end anti.. #banyambisa #ekiniga #bannyaamumpale Credit Binsangawano Bizonto bizonto TV,
29672,105583497196,It is important to know the size of the room in order to know the most suitable location of the furniture. #MonitorUpdates,
29682,1681786142107330,He has a point,
29683,274577061337,Bwekiri,
29717,1681786142107330,abasamize bagobeddwa ku kyalo,
29736,169252986456497,Omusajja e Masindi atemye eyali muganzi we #NTVNews,
29738,1681786142107330,"Comrade Bobi Wine is on point about the FAKE OPINION POLLS before each RIGGED ELECTION... TOTALLY FAKE and an abuse of the intelligence of Ugandan People. And .Museveni uses stolen money from the public coffers to bribe the FAKE POLLSTERS, who have no shame whatsoever partaking in such illegal and unconstitutional electoral manouverings. This time round the People of Uganda are awake, angry and determinedly waiting for the mindless dictator to commit the worst mistake of his life. JUST TRY IT MR MUSEVENI!!!!!! TRY IT!!!!!!!! The People of Uganda dare you to try! Watch this Space!!!!!!",
29739,274577061337,"Comrade Bobi Wine is on point about the FAKE OPINION POLLS before each RIGGED ELECTION... TOTALLY FAKE and an abuse of the intelligence of Ugandan People. And .Museveni uses stolen money from the public coffers to bribe the FAKE POLLSTERS, who have no shame whatsoever partaking in such illegal and unconstitutional electoral manouverings. This time round the People of Uganda are awake, angry and determinedly waiting for the mindless dictator to commit the worst mistake of his life. JUST TRY IT MR MUSEVENI!!!!!! TRY IT!!!!!!!! The People of Uganda dare you to try! Watch this Space!!!!!!",
29745,1681786142107330,ssgirinyaaaa 🤣🤣🤣😂😂,
29750,274577061337,Sorry I had to laugh 😂😂😂😂😂,
29751,105583497196,Are you charging the right rent? #MonitorUpdates,
29753,169252986456497,E Buyikwe poliisi elumbye abatema ekibira #NTVNews,
29758,129941485127407,This is also important..Nekano kakulu..Like and share pliz https://m.facebook.com/story.php?story_fbid=10156979032975670&id=660335669,
29763,169252986456497,Raphael Magyezi ayogedde lwaki tajja kwesimbawo #NTVNews,
29776,169252986456497,Ekyabalukidde mu kibuga Beirut kireese ebibuuzo #NTVNews,
29780,169252986456497,Museveni afulumizza vidiyo ya duyiro endala #NTVNews,
29785,129941485127407,This is also important..Nekano kakulu..Like and share pliz https://m.facebook.com/story.php?story_fbid=10156979032975670&id=660335669,
29787,169252986456497,"E Nansana basiibye ku yoleke, jjaamu wa leero abakeese #NTVNews",
29793,169252986456497,TTABAMIRUKA WA NRM: Ekibiina ky’ogedde lwaki ayongezeddwayo #NTVNews,
29795,1681786142107330,Election is not a joking subject.. eeh..!!,
29801,169252986456497,OBUWEEREZA ERI AB’EMBUTO: Alipoota eyogedde ku kugozoobana kw’emirimu #NTVNews,
29810,169252986456497,AB’EBYOBUFUZI BATOLOTOOMA: Alipoota eraga abantu bye balowooza ebatabudde #NTVNews,
29819,169252986456497,EBBAGO KU NSSF: Ababaka ba kusisinkana Museveni enkya #NTVNews,
29830,169252986456497,Waliwo omusumba mu kitundu kye Kitetikka Komamboga mu Ggombolola ye Kawempe agaanye okwekubagiza olwamasinzizo okulwawo okuggulwawo. #NTVNews,
29836,105583497196,"Covid-19 is now mutating into a global education emergency. Millions of children, especially the poorest and young girls, stand to lose the learning opportunities that could transform their lives. #MonitorUpdates",
29839,169252986456497,Ekibiina ki Alliance of National transformation kyongeddeyo tabamiruka wakyo #NTVNews,
29842,105583497196,Gold scam: Court rejects refugees as sureties https://bit.ly/2C4gV1y:=:https://www.monitor.co.ug/News/National/Gold-scam--Court-rejects--refugees-as-sureties/688334-5604400-11cb46wz/index.html #MonitorUpdates,
29859,1681786142107330,Like our page for updates,
29861,1681786142107330,"Wali ludawa, those days 🤣🤣 Please subscribe to the #Kitonsaz on utube and follow Shamim Mayanja on Facebook for more skits, don't forget to like, share, comment and invite more friends to like the page please. Thanks dearests",
29870,105583497196,Court dismisses former MP Kipoi’s petition over lack of prosecution https://bit.ly/33qpeQB:=:https://www.monitor.co.ug/News/National/Court-dismisses-former-MP-Kipoi-s-petition-lack-prosecution/688334-5604394-rc7a28z/index.html #MonitorUpdates,
29880,1486116641609917,"Is your Bitcoin wallet 0.000000btc? I DON’T BUY BITCOIN, I MINE BITCOIN!!! I’m giving info to the first 100 serious persons that can earn 0.147073btc in a month Registration fee $0.00. NO COMMISSION.. QUICK PAYMENT. https://GramFree.world/?r=2712114 👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼",
29898,129941485127407,Man commits suicide a week after release from prison on attempted murder charges ,
29899,105583497196,MPs question custodian board officials on repossessed land https://bit.ly/2PrYoPH:=:https://www.monitor.co.ug/News/National/MPs-question-custodian-board-officials-repossessed-land/688334-5604390-114w0i7z/index.html #MonitorUpdates,
29908,274577061337,Mujje mwewulilireko omuwabuzi wa president. Spellings zamugwa konno,
29929,1681786142107330,Latest news,
29932,274577061337,**All Those Lining Up Behind Bobiwine Are Hopeless Failures - Full Figure Speaks Out What She Calls Bitter Truth** ,
29934,105583497196,"Social norms are often more effective than government mandates, because they allow a degree of flexibility that statutes cannot provide. #MonitorUpdates",
29958,274577061337,TRUMP CAN NO LONGER PRONOUNCE SIMPLE ENGLISH WORDS. MAYBE HIS NATIVE GERMAN IS BEGINNING TO EMERGE FROM HIS SUBCONSCIOUS MIND AND INTERFERES WITH HIS PRONOUNCIATION. HE REMINDS ONE OF ADOLF HITLER'S HILARIOUS STRUGGLES WITH ENGLISH.,
29985,105583497196,Examination cheats face 10 year imprisonment https://bit.ly/3ic8n8k:=:https://www.monitor.co.ug/News/National/Examination-cheats-face-10-year-imprisonment/688334-5604362-rj8oh6z/index.html #MonitorUpdates,
29998,1486116641609917,Feed at least one,
30004,1681786142107330,So NUP can be deregistered because of Color Red?!,
30028,105583497196,Stage and public entertainment rules halted by ICT minister https://bit.ly/3igxAhX:=:https://www.sqoop.co.ug/202008/news/stage-and-public-entertainment-rules-halted-by-ict-minister.html #SqoopUpdates,
30030,105583497196,#SqoopUpdates,
30052,1681786142107330,"ILLUMINATI JOINING IN UGANDA: FOLLOW THE LINK BELOW IF YOU HAVE ENOUGH DATA(MBS) AND WATCH THE VIDEO ABOUT JOINING THE SECRET SOCIETY ON YOUTUBE,AND DISCOVER THE PROCEDURES TO FOLLOW.YOU WILL CALL US AGAIN AFTER WATCHING THE VIDEO AND ASK US THE QUESTIONS YOU HAVE NOT UNDERSTOOD ACCORDING TO THE VIDEO.BE BLESSED AS YOU LISTEN AND WATCH THE VIDEO. ",
30061,274577061337,Facts bitter but better,
30066,105583497196,48 family members infected with Covid-19 as Kenya registers 633 new cases #MonitorUpdates,
30072,169252986456497,"Coronavirus infects 24,000 South African health workers #NTVNews Read More 👉 https://zionly.io/COVID-SA-Health:=:https://www.ntv.co.ug/news/international/Coronavirus-infects-24-000/4522060-5604506-105ugsr/index.html",
30095,1681786142107330,"oh Girlx girlx, hahah ur own tonqa, waaa see Rush Life 🔥 ❤️🔥😳❤️ ❤️🔥😳❤️",
30108,274577061337,"Our Lovely Fans we regreat to inform you that our Youtube Channel ""The Kitonsaz"" was Stolen so this is our new one please subscribe,share,like and comment.......",
30113,1681786142107330,UGANDA ZUUKUKA.....😢😢,
30143,129941485127407,U see this stupid culprit which obote was feeding milk during the time obote was fighting with m7 and killed baganda to an extent of finishing them now here him talking nonsense.,
30158,1486116641609917,The promised future has come.,
30201,105583497196,#SqoopUpdates,
30210,1681786142107330,https://www.facebook.com/448844188597836/posts/1748215498660692/,
30223,274577061337,"Easy, truth delays",
30240,274577061337,How about that...,
30243,274577061337,**All Those Lining Up Behind Bobiwine Are Hopeless Failures - Full Figure Speaks Out What She Calls Bitter Truth **,
30292,169252986456497,ON THE GROUND: Police deploys at Seroma plaza following a standoff over parking fees. #MorningAtNTV#NTVNews Click 👇👇,
30296,1681786142107330,https://m.facebook.com/story.php?story_fbid=723698618412819&id=899416403409055,
30305,274577061337,Museveni to launch the #ExposeTheCorrupt campaign at statehouse Entebbe.,
30360,105583497196,Creation of more counties draws mixed responses #MonitorUpdates,
30368,169252986456497,Results from a new study on the diagnosis of malaria conducted in Mpigi district have shown that existing malaria rapid diagnostic testing kits are unable to detect lower levels of malaria parasites in the body. #NTVNews,
30385,274577061337,in uganda some unfortunate old woman would be murdered for withcract.,
30394,274577061337,That is the leader we are getting soon,
30395,274577061337,Please feel free and text us on WhatsApp Like our page please,
30397,274577061337,Let's talk about the health of the president,
30398,129941485127407,RESUMING ACADEMICS: Education Ministry ready to reopen schools ,
30409,274577061337,EVERYWHERE NUP NUP EVERYWHERE MISSION 2021,
30422,1681786142107330,Hon. KYAGULANYI SSENTAMU kuntiko Amen.,
30424,1681786142107330,Food Grade Packaging Paper Bags,
30426,105583497196,"Gulu, Omoro sub-county leaders complain over unfulfilled pledges #MonitorUpdates",
30442,1681786142107330,Tuliyambala ngule with Nsereko in office come 2021,
30445,1681786142107330,"Good to see up close the faces of these deplorable BANDITS! I am, however, yet to be convinced that the Ugandan judiciary can deliver justice for the victims of these KILLERS. And yet if each of these men were to be held responsible for the grievous acts they have committed against innocent Ugandan citizens, then many of their colleagues would think twice before committing similar offences. . LET US WAIT AND SEE",
30452,274577061337,"Good to see up close the faces of these deplorable BANDITS! I am, however, yet to be convinced that the Ugandan judiciary can deliver justice for the victims of these KILLERS. And yet if each of these men were to be held responsible for the grievous acts they have committed against innocent Ugandan citizens, then many of their colleagues would think twice before committing similar offences. . LET US WAIT AND SEE",
30456,1681786142107330,Enjoy this song . Share like love share . Let’s make it famous . Blessings !,
30458,1681786142107330,True Saviour to the people of Nakaseke,
30461,274577061337,"Revolutionary Ugandan Artists have gone into overdrive at the People's Freedom Struggle Frontlines. A Free Uganda (FU) commentary - posted by Dr. Vincent Magombe, Secretary Free Uganda Leadership Committee and Press Secretary FU - 04/08/2020 Ugandan Dictator Yoweri Museveni in Panic as Ugandan Artists join Bobi Wine's National Unity party / People Power Movement. The Musicians have already began to fill the waves with Revolutionary Songs proclaiming the coming demise of the despotic and corrupt regime, which has forcefully rule Uganda for over three decades. Museveni has tried to bribe some artists to join his NRM party, but few have taken up the offer. The 2021 elections are going to be like no other. This time round Museveni will be facing off with millions of music-loving youths, who will be ideologically charged with Revolutionary messages, and any attempt by Museveni to rig the poll will be met with a defiance and determination never before seen in post-independent Uganda. If I were Museveni, I would save myself from embarrassment and humiliation by retiring with some grace and respect before election day. Failure to do that will lead to inevitable defeat by an embittered young generation, who will be ready to sacrifice all they have in the defense of their victory. Problem with Mzee Museveni is that he is not a good listener.... He is not a rational thinker.... He is addicted to election rigging - and he is bound to commit the worst mistake of his life - by trying to forcefully declare himself the winner, even when n it is more than obvious that he has lost badly. Mzee Yoweri Kaguta Museveni, please don't do it!!!!! This will not be business as usual. It will end very badly for you. Remember your very very powerful friends - Col Muamar Gadhafi of Egypt... Robert Mugabe of Zimbabwe... Omar Al Bashir of Sudan... Hosni Mubarak of Egypt... Yahya Jammeh of Gambia... Laurent Gbagbo of Ivory Coast?????? MR MUSEVENI, DO YOU REMEMEMBER THEM????? WHERE ARE THEY? Mzee Yoweri Kaguta Museveni, do not say you were never warned. The Struggle Continues.",
