,Facebook Id,text,label
26512,274577061337,"Hahaha ha.... ANDREW MWENDA JOINING BOBI WINE'S NUP / PEOPLE POWER FORMATION - NO NO NO NOOOO THAT IS FAKE NEWS!!!!!!! Critical reflections by Dr Vincent Magombe, Secretary Free Uganda (FU) Leadership Committee and Press Secretary FU - 07/08/2020 If it is not fake news, then one of these three things might be happening: 1. My journalist colleague Andrew Mwenda is oing what he does best- seeking to apply some crazy tactics to find out and understand for himself WHAT THIS PEOPLE POWER PHENOMENON and THE INCOMPREHENSIBLE BOBI WINE FACTOR IS. Not even the powerful Museveni intelligence and security forces have been able to work out and comprehend why Bobi Wine and his political formations have gained and continue to gain so much traction within the Ugandan populous. The best way to get that understanding for a clever and daring journalist, like Andrew Mwenda, is to get right inside the Bobi Wine inner circles and see for yourself how NUP / PEOPLE POWER look like from the inside. Unfortunately for Mwenda, merely joining the NUP / PEOPLE POWER MOVEMENT as a member night not be enough to expose him to the innermost sanctum of the political formations. Reason being that even Museveni's own intelligence and security apparatus has already poured and are still pouring into NUP / PEOPLE POWER MOVEMENT innumerable spies, but that has not led the regime to a better understanding of what makes these revolutionary movements tick. 2. If it is not the above, then one other possibility is that a usually hard-to convince Andrew Mwenda has, for once, become overwhelmed by the late realisation that what many first thought was a MERE GHETO JOKER is a REAL MAGICAL GHETO AND YOUNG GENERATION POLITICAL ATTRACTION, who can defy political odds TO SUCCESSFULLY ATTRACT AND KEEP THE MAJORITY YOUTH VOTE IN A UGANDAN NATION, WHERE THE YOUTHS ARE THE MAJORITY, something many other political leaders have failed to achieve. Remember that Andrew Mwenda has persistently urged that his close friend Museveni has always defeated the opposition parties by being able to attract the youth vote - whether through bribery, use of force or political charm. So perhaps Mwenda has now belatedly come to the realisation that Bobi Wine and his political formations have found the magical wand that eluded most other opposition leaders. There is no doubt that Dr Kizza Besigye for example attracted millions of Ugandan youths to his campaigns. As many Ugandans know, Dr Besigye even won the elections. But it seems that the youths who helped Besigye to win the elections, FOUND IT IMPOSSIBLE TO KEEP THE VICTORY. With Bobi Wine and his NUP / PEOPLE POWER FORMATIONS, it is increasingly becoming a fact that over 90 percent of their struggle activism is premised on hardening the REVOLUTIONARY RESOLVE OF THE YOUNG FIGHTERS.... TRAINING AND EQUIPPING THEM THE NECESSARY VICTORY DEFENCE TACTICS AND STRATEGIES... As General Sejusa, the Chairman of Free Uganda (FU) recently observed, Bobi Wine is capable of winning the election, given the large youth following he has mastered in a very short period of his political activism. But what will make the difference is how the victorious youths fight to keep and maintain that victory. Of course, one way would be for Bobi Wine to maintain close links with any payriotic and progressive forces within the army and security services. But most critically, will be how the determined People Power Youthful Activists put up a campaign of street protests which are sustained for a period of several weeks, in spite of Museveni killings, bullets, tear gas and detention. That, according to General David Sejusa, would bring down the Museveni regime, as he cannot kill or arrest thousands of unarmed Ugandans without serious repercussions. We have seen this happen in Sudan, Zimbabwe, Ivory Coast, Gambia, even Zimbabwe. From the evidence we have so far seen of the happenings in the People Power Movement, it looks like these cohort of youth activists might be able to do exactly what General Sejusa is talking about. Something that has failed to materialise in the aftermath of past elections. So it is possible that even hard-to convince journalists and political analysts, like Andrew Mwenda, are coming to the realisation that this time round Museveni is facing much more formidable forces who could overwhelm his vote rigging enforcement machinery. 3. Lastly, but perhaps not realistic, is what some believe to be a SPYING MISSION, ON BEHALF OF MR YOW3RI MUSEVENI, BY JOURNALIST ANDREW MWENDA. This is not just most unlikely, but WOULD BE TOTALLY UNWISE IF IT WERE TRUE, as even Andrew Mwenda himself must know. SO YOU SPY FOR MUSEVENI THEN WHAT? Is Andrew Mwenda that stupid to risk all his professional career and hard-earned successes in the service of a man whose political journey will soon be over? If Andrew Mwenda were to engage in such a dangerous and unpopular venture, he must surely know that that would lead to serious consequences for his career (truncated)",
26520,274577061337,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: PEOPLE POWER SHOULD WAKE UP TO M7 FOOLERY. THIS MWENDA IS SENT TO DISORGANISE NUP FROM INSIDE BY THE REGIME AND HE IS PAID BIG MONEY TO DO JUST THAT. HE IS GOING TO HUMILIATE ""PEOPLE POWER AND NUP"" BEFORE HE LEAVES. SO BE VERY CAREFUL INDEED. ""OMUSOTTA GUYINGIDDE!"" IT'S THE END GAME - IT'S THE DO OR DIE GRAND FINALE. https://www.facebook.com/nbstelevision/videos/928201627688422/",
26531,1681786142107330,Ssebo tuwulidde,
26535,1486116641609917,NEW VIDEO UP ON THE CHANNEL. CLICK LINK & SUPPORT ME. Congratulations to the Winners!!! ,
26542,274577061337,"WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: PEOPLE POWER SHOULD WAKE UP TO M7 FOOLERY. THIS MWENDA IS SENT TO DISORGANISE NUP FROM INSIDE BY THE REGIME AND HE IS PAID BIG MONEY TO DO JUST THAT. HE IS GOING TO HUMILIATE ""PEOPLE POWER AND NUP"" BEFORE HE LEAVES. SO BE VERY CAREFUL INDEED. ""OMUSOTTA GUYINGIDDE!"" IT'S THE END GAME - IT'S THE DO OR DIE GRAND FINALE. https://www.facebook.com/ekyooto2/videos/300336851045124/",
26574,274577061337,What are you talking about?,
26578,169252986456497,The National Council of sports is in the final phase of inaugurating the first-ever national sports funding policy which is aimed at streamlining the utilisation of government funds by 52 federations #NTVNews,
26580,274577061337,"OLD FARTS- WORKING HARD TO MAKE UGANDA A FIRST WORLD COUNTRY, HAVING ACHIEVED MIDDLE INCOME STATUS ON 1 JANUARY 2020.",
26606,1486116641609917,"ORDINARY CITIZENS FOR PEACE Any crisis in Africa offers us with the opportunity to live our oneness. Let's start uniting this way, dear fellow Africans. If most African citizens could do what this brother from Rwanda is doing, it would not only be a huge step towards ending the crisis in Anglophone Cameroon, but it would also be a sign that we're truly ready for unity. The time to start living the Ubuntu Concept is now. https://chat.whatsapp.com/EPPziZEbwiBJsIoDUMc3HL The Time For A Rethink Is Now Patrick Ishami, Rwanda May there be peace in Anglophone Cameroon. I encourage everyone to do just what can attract peace in Anglophone Cameroon. We cannot continue holding ourselves back. We have a chance now to do what is right. We do not build a better future through violence or by killing one another. We are going to face the consequences and our children will not also be spared. We need to choose to build and not to destroy. We end up hurting ourselves when we try to hurt others. Genuine dialogue deserves a chance now. We are still going to end up at the table after all these horrible things that we are doing to one another. My dear people of Cameroon, your future is in your own hands. You are the best people to solve your problems. Stop waiting for others to come and solve your problems. I encourage you all to unite and solve the crisis in Anglophone Cameroon. MOVEMENT FOR PEACE IN NORTHWEST AND SOUTHWEST REGIONS OF CAMEROON",
26624,169252986456497,Uganda Cranes skipper and goalkeeper Denis Onyango has urged the government to give sports activities the green light to resume operations #NTVNews,
26639,169252986456497,"#NTVBiz: After many promises, the government now says the E-Procurement system will come into force this month #NTVNews",
26643,274577061337,If i had an account with this bank by now I would be withdrawing all my monies to avoid the probable outcomes to my pocket in the near future,
26644,169252986456497,NTV At One | ntv.co.ug,
26646,105583497196,"The top leadership of the Forum for Democratic Change (FDC) party is meeting today at their headquarters in Najjanankumbi, Kampala, to discuss who will be their presidential flag bearer in the 2021 General Election https://bit.ly/33E0rse:=:https://www.monitor.co.ug/News/National/FDC-leaders-meet-to-discuss-flag-bearer/688334-5605532-wie3ak/index.html #MonitorUpdates",
26648,1681786142107330,dia Ugandans brothers and sisters let's join our hands 2021 and kick out this #rebelgovernment,
26666,274577061337,Can you pray and preach to your ex who dumped you when you pregnant?😢😢😒😒 ,
26672,169252986456497,COVID-19 guidelines deepen hoteliers' problems #NTVNews,
26675,1681786142107330,For deliveries WhatsApp on 0703918385,
26679,169252986456497,US President Donald Trump on Thursday ordered sweeping restrictions against Chinese-owned social media giants TikTok and WeChat that could strangle their ability to operate in the United States #NTVNews Read More 👉 https://zionly.io/trump-Tik-Tok:=:https://www.ntv.co.ug/news/international/Trump-order-targets/4522060-5605544-1145yj6z/index.html,
26698,169252986456497,The government sued for the supply of poor quality condoms #NTVNews,
26709,274577061337,**Fans Curse Who Ever Made Ronald Mayinja's Red Cap After It Appeared Like A Container On His Head - Joins People Power Again** ,
26710,329423169077,Guinea's president acknowledges request to run for third term. #VisionUpdates,
26714,1486116641609917,Let's vote for him guys Ono asobola Kyagulanyi for president ✊,
26716,105583497196,"Trump order targets Chinese internet giants TikTok, WeChat https://bit.ly/3ikxFBg:=:https://www.monitor.co.ug/News/World/Trump-Chinese-internet-giants-TikTok-WeChat-Canada/688340-5605496-g1eygg/index.html #MonitorUpdates",
26720,105583497196,Sport in joy after President’s tweet https://bit.ly/31tAl8D:=:https://www.monitor.co.ug/Sports/OtherSport/Sport-President-tweet-Museveni-Basketball-Netball/690284-5605438-15dqn3nz/index.html #MonitorUpdates,
26725,105583497196,"Let’s give elders their hoarse voice in Parliament, and small women too! #MonitorUpdates",
26726,1486116641609917,Come rain come shine National unity platform,
26731,1681786142107330,Andrew Mwenda crosses to NUP and he wants Hon. Kyagulanyi seat,
26736,169252986456497,The Minister of Local Government Raphael Magyezi has on Thursday officially launched Lira City #NTVNews,
26738,274577061337,This bank is swiftly Collapsing,
26753,1681786142107330,"Andrew Byenda come as a joker with comedy just to make us look foolish but trust me we will make you look more foolish. He thought that we are too radical and that we will be rude to him but he found the opposite, we are too smart for such childish games. Please PP keyboard fighters put him where he belongs",
26760,274577061337,"#AndrewMwenda ‘joins’ #PeoplePower's #NationalUnityParty, to stand against #BobiWine in the party primaries",
26761,169252986456497,Retired Major General and Presidential bearer for the Alliance for Transformation Party Mugisha Muntu says the party is ready to compete and front candidates at all levels for the 2021 general elections #NTVNews,
26774,1486116641609917,https://web.facebook.com/therealcardibgift/videos/709864826533866/?modal=admin_todo_tour,
26781,1486116641609917,Definately story telling is a mental booster for the children.,
26788,1681786142107330,**https://web.facebook.com/therealcardibgift/videos/709864826533866/?modal=admin_todo_tour**,
26798,1681786142107330,"Panic,",
26800,274577061337,𝐖𝐡𝐞𝐫𝐞 𝐝𝐨 𝐲𝐨𝐮 𝐛𝐞𝐥𝐨𝐧𝐠??? https://youtu.be/pebVJ2BSH3,
26801,1486116641609917,OMG: Young Lady Found Dead In Cold Blood In A Middle Of A Road After Video Of Her Twerking For Alleged Sakawa Boys Popped Up ( Graphic Photos/Video),
26805,1486116641609917,OMG: Young Lady Found Dead In Cold Blood In A Middle Of A Road After Video Of Her Twerking For Alleged Sakawa Boys Popped Up ( Graphic Photos/Video),
26807,169252986456497,Mityana Municipality Legislator Francis Zaake says he will pursue the ends of justice from security personnel who allegedly tortured him while he was arrested on 19th April of 2020 #NTVNews,
26812,105583497196,Sport in joy after President’s tweet https://bit.ly/3fD780b:=:https://www.monitor.co.ug/Sports/OtherSport/Sport-President-tweet-Museveni-Basketball-Netball/690284-5605438-15dqn3nz/index.html #MonitorUpdates,
26816,105583497196,Roles reversed as Pep seeks to follow trail-blazed by Zidane https://bit.ly/3fIfyDC:=:https://www.monitor.co.ug/Sports/Soccer/Roles-reversed-Guardiola-Champions-League-Zidane/690266-5605420-h9st7l/index.html #MonitorUpdates,
26830,1681786142107330,❤️,
26843,169252986456497,A man who set himself ablaze after he was reportedly rejected by his female lover has died #NTVNews,
26855,1681786142107330,Elohim Natural Honey. Your well being matters,
26877,169252986456497,Members of Parliament and civil society organizations are in the final push for the passing of the Prevention of Human Sacrifice and Harmful Practices Bill 2017 into law before the 10th parliament closes #NTVNews,
26899,274577061337,Good morning to u all stress free single independent ladies 𝒌𝒊𝒍𝒊 𝒌𝒊𝒕𝒚𝒂 𝒆𝒚𝒐??👯👯👯 https://youtu.be/pebVJ2BSH3E,
26920,169252986456497,The National Unity Platform has set August 21st in stone as the deadline for receiving papers from candidates that they will back for the 2021 election #NTVNews,
26930,1486116641609917,Wamp Tech Phones,
26932,1681786142107330,"The main, ...artistic....still stylish.... #lookgsalon",
26933,274577061337,"#Museveni: #NRM is built on PEOPLE POWER Museveni says : Uganda has developed so much and has become an island of stability.... Democracy is how vote for the ones you prefer.....I am in leadership because my party nominated me because I know there is work for all of us to do. ....To argue for only biology and not ideology is a disaster for the country. Actually, that is what happened at Independence, in 1962. All the leaders were young: Obote-35; Muteesa-39, Idi Amin was 39,.....read more.. http://newz.ug/museveni-nrm-is-built-on-the-ideology-of-power-of-the-people-by-the-people/",
26946,105583497196,Government warns Ugandans against travelling to Rwanda https://bit.ly/3gDBPn7:=:https://www.monitor.co.ug/News/National/Government-Ugandans-travelling-to-Rwanda-RDCs-Mbayo/688334-5605380-3wmtag/index.html #MonitorUpdates,
26952,169252986456497,Museveni summons CEC over delegates conference #NTVNews,
26967,274577061337,"“Obtain a Court Order to search and seize all relevant documents, computers from offices and or homes of the suspects for and useful pieces of evidence since they have refused to cooperate. Obtain and retrieve all documents detailing all transactions between River Acquisition and SIL Investment Limited. Record statements from the former Deputy Governor of Bank of Uganda one Louis Kasekende and one J. Bagyenda (Mrs). Evidence on record indicates that they were involved in the saga” Reads DPP documents.",
26978,274577061337,🤨🤨🤨🤨🤨,
26982,169252986456497,Former ADF commander Jamil Mukulu broke down in court as he implored his mother to forgive him for his wrongs #NTVNews,
26990,129941485127407,Cross to Rwanda at Your Own Risk – Government warns Ugandans ,
27006,169252986456497,Parliament has blocked the allocation of Funds to the newly created cities due to the lack of a law to operationalise them #NTVNews,
27026,1681786142107330,https://www.facebook.com/102616044852623/posts/132384388542455/?app=fbl,
27027,274577061337,HAPPY INDEPENDENCE JAMAICA,
27042,274577061337,HAPPY BIRTHDAY TO THE BOY FROM KOGELO.,
27050,1486116641609917,Call or WhatsApp 0703965975,
27059,274577061337,"Police officers arrested for selling a gun to criminals at ugx. 2m Two police officers Corporal – Richard Enguru and Police Constable, Andrew Opio attached to Jinja Road Police station have been arrested for reportedly selling a firearm to thugs at two million Uganda shillings million. The gun was used in various robberies.",
27061,1681786142107330,Call or WhatsApp 0703965975,
27065,129941485127407,call 0703561990 for orders and deliveries,
27071,1681786142107330,only the heartless will ignore without typing RIP young ifeanyi slumped and died after getting a VISA to play in UK see video ,
27096,274577061337,"NEW FORMS OF STRUGGLE FAST GROWING UP IN NIGERIA, WILL THE GIANT OF AFRICA RISE UP FROM THE ASHES?",
27116,274577061337,"Diamond trust bank is Collapsing in Uganda following a series of Mass fraud and Exposes by Ham Enterprises, Take Caution for your Deposits before it's too late",
27118,754222691318709,A must see for anyone who loves ugandan movies ,
27128,274577061337,"Diamond trust bank is Collapsing in Uganda following a series of Mass fraud and Exposes by Ham Enterprises, Take Caution for your Deposits before it's too late",
27136,105583497196,Toyota Premio is a durable car https://bit.ly/3ibUHdi:=:https://www.monitor.co.ug/Business/Auto/Toyota-Premio-is-a-durable-car/688614-5604908-muw1v1/index.html #MonitorUpdates,
27137,169252986456497,Africa surpasses a million coronavirus cases #NTVNews Read More 👉 https://zionly.io/Africa-Million-cases:=:https://www.ntv.co.ug/news/international/Africa-surpasses-a-million-coronavirus-cases-/4522060-5605334-dty562/index.html,
27153,274577061337,"#Coronavirus: Study supports theory some people have built-in #COVID19 Protection The study follows a discovery in May, which indicated as many as half the population may have a type of built-in immunity to COVID-19 without ever having had the virus. Scientists reported cases of ....read more... http://newz.ug/coronavirus-study-supports-theory-some-people-have-built-in-covid-19-protection/",
